PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20113357","An international multicenter association study of the serotonin transporter gene in persistent ADHD","Landaas ET, Johansson S, Jacobsen KK, Ribasés M, Bosch R, Sánchez-Mora C, Jacob CP, Boreatti-Hümmer A, Kreiker S, Lesch KP, Kiemeney LA, Kooij JJ, Kan C, Buitelaar JK, Faraone SV, Halmøy A, Ramos-Quiroga JA, Cormand B, Reif A, Franke B, Mick E, Knappskog PM, Haavik J.","Genes Brain Behav. 2010 Jul;9(5):449-58. doi: 10.1111/j.1601-183X.2010.00567.x. Epub 2010 Jan 25.","Landaas ET","Genes Brain Behav","2010","2010/02/02","","","10.1111/j.1601-183X.2010.00567.x"
"20664233","Serotonin transporter gene polymorphism associated with short-term treatment response to venlafaxine","Lee SH, Choi TK, Lee E, Seok JH, Lee SH, Lee HS, Kim SJ.","Neuropsychobiology. 2010 Aug;62(3):198-206. doi: 10.1159/000319362. Epub 2010 Jul 22.","Lee SH","Neuropsychobiology","2010","2010/07/29","","","10.1159/000319362"
"20694965","Association of the serotonin transporter promoter region polymorphism with biased attention for negative word stimuli","Kwang T, Wells TT, McGeary JE, Swann WB Jr, Beevers CG.","Depress Anxiety. 2010 Aug;27(8):746-51. doi: 10.1002/da.20708.","Kwang T","Depress Anxiety","2010","2010/08/10","PMC2919243","NIHMS213901","10.1002/da.20708"
"31929663","Reports of Childhood Physical Abuse, 5-HTTLPR Genotype, and Women's Attentional Biases for Angry Faces","Johnson AL, Gibb BE, McGeary J.","Cognit Ther Res. 2010 Aug;34(4):380-387. doi: 10.1007/s10608-009-9269-3. Epub 2009 Sep 16.","Johnson AL","Cognit Ther Res","2010","2020/01/14","PMC6953991","NIHMS1066544","10.1007/s10608-009-9269-3"
"20729761","Gene-environment interaction of child temperament","Ivorra JL, Sanjuan J, Jover M, Carot JM, Frutos Rd, Molto MD.","J Dev Behav Pediatr. 2010 Sep;31(7):545-54. doi: 10.1097/DBP.0b013e3181ee4072.","Ivorra JL","J Dev Behav Pediatr","2010","2010/08/24","","","10.1097/DBP.0b013e3181ee4072"
"20944177","Psychological response to cancer: role of 5-HTTLPR genetic polymorphism of serotonin transporter","Schillani G, Martinis E, Capozzo MA, Era D, Cristante T, Mustacchi G, Conte MA, DE Vanna M, Grassi L, Giraldi T.","Anticancer Res. 2010 Sep;30(9):3823-6.","Schillani G","Anticancer Res","2010","2010/10/15","","",""
"20440524","Neuroticism-related personality traits are related to symptom severity in patients with premenstrual dysphoric disorder and to the serotonin transporter gene-linked polymorphism 5-HTTPLPR","Gingnell M, Comasco E, Oreland L, Fredrikson M, Sundström-Poromaa I.","Arch Womens Ment Health. 2010 Oct;13(5):417-23. doi: 10.1007/s00737-010-0164-4. Epub 2010 May 4.","Gingnell M","Arch Womens Ment Health","2010","2010/05/05","PMC2941046","","10.1007/s00737-010-0164-4"
"19944771","Imaging genetics of anxiety disorders","Domschke K, Dannlowski U.","Neuroimage. 2010 Nov 15;53(3):822-31. doi: 10.1016/j.neuroimage.2009.11.042. Epub 2009 Nov 26.","Domschke K","Neuroimage","2010","2009/12/01","","","10.1016/j.neuroimage.2009.11.042"
"21110842","The COMTval158met polymorphism is associated with symptom relief during exposure-based cognitive-behavioral treatment in panic disorder","Lonsdorf TB, Rück C, Bergström J, Andersson G, Ohman A, Lindefors N, Schalling M.","BMC Psychiatry. 2010 Nov 26;10:99. doi: 10.1186/1471-244X-10-99.","Lonsdorf TB","BMC Psychiatry","2010","2010/11/30","PMC3004861","","10.1186/1471-244X-10-99"
"20586534","Altered auditory processing in patients with panic disorder: a pilot study","Pfleiderer B, Zinkirciran S, Michael N, Hohoff C, Kersting A, Arolt V, Deckert J, Domschke K.","World J Biol Psychiatry. 2010 Dec;11(8):945-55. doi: 10.3109/15622975.2010.490273. Epub 2010 Jun 29.","Pfleiderer B","World J Biol Psychiatry","2010","2010/07/01","","","10.3109/15622975.2010.490273"
"21105279","Relation of serotonin transporter genetic variation to efficacy of escitalopram for generalized anxiety disorder in older adults","Lenze EJ, Goate AM, Nowotny P, Dixon D, Shi P, Bies RR, Lotrich FK, Rollman BL, Shear MK, Thompson PA, Andreescu C, Pollock BG.","J Clin Psychopharmacol. 2010 Dec;30(6):672-7. doi: 10.1097/jcp.0b013e3181fc2bef.","Lenze EJ","J Clin Psychopharmacol","2010","2010/11/25","PMC3059101","NIHMS267297","10.1097/jcp.0b013e3181fc2bef"
"21196780","Serotonin transporter bi- and triallelic genotypes and their relationship with anxiety and academic performance: a preliminary study","Calapoğlu M, Sahin-Calapoğlu N, Karaçöp A, Soyöz M, Elyıldırım UY, Avşaroğlu S.","Neuropsychobiology. 2011;63(2):103-11. doi: 10.1159/000317550. Epub 2010 Dec 30.","Calapoğlu M","Neuropsychobiology","2011","2011/01/04","","","10.1159/000317550"
"21282783","Life stress, 5-HTTLPR and mental disorder: findings from a 30-year longitudinal study","Fergusson DM, Horwood LJ, Miller AL, Kennedy MA.","Br J Psychiatry. 2011 Feb;198(2):129-35. doi: 10.1192/bjp.bp.110.085993.","Fergusson DM","Br J Psychiatry","2011","2011/02/02","PMC3031653","","10.1192/bjp.bp.110.085993"
"20642399","Availability of the serotonin transporter in patients with alcohol dependence","Ho PS, Shih MC, Ma KH, Huang WS, Ho KK, Yen CH, Lu RB, Huang SY.","World J Biol Psychiatry. 2011 Mar;12(2):134-42. doi: 10.3109/15622975.2010.503813. Epub 2010 Jul 20.","Ho PS","World J Biol Psychiatry","2011","2010/07/21","","","10.3109/15622975.2010.503813"
"21397107","Serotonin transporter gene promotor polymorphism (5-HTTLPR) associations with number of psychotropic medication trials in a tertiary care outpatient psychiatric consultation practice","Rundell JR, Staab JP, Shinozaki G, McAlpine D.","Psychosomatics. 2011 Mar-Apr;52(2):147-53. doi: 10.1016/j.psym.2010.12.013.","Rundell JR","Psychosomatics","2011","2011/03/15","","","10.1016/j.psym.2010.12.013"
"21047622","Looking on the bright side of serotonin transporter gene variation","Homberg JR, Lesch KP.","Biol Psychiatry. 2011 Mar 15;69(6):513-9. doi: 10.1016/j.biopsych.2010.09.024. Epub 2010 Nov 2.","Homberg JR","Biol Psychiatry","2011","2010/11/05","","","10.1016/j.biopsych.2010.09.024"
"21126730","Serotonin transporter polymorphism moderates effects of prenatal maternal anxiety on infant negative emotionality","Pluess M, Velders FP, Belsky J, van IJzendoorn MH, Bakermans-Kranenburg MJ, Jaddoe VW, Hofman A, Arp PP, Verhulst FC, Tiemeier H.","Biol Psychiatry. 2011 Mar 15;69(6):520-5. doi: 10.1016/j.biopsych.2010.10.006. Epub 2010 Dec 3.","Pluess M","Biol Psychiatry","2011","2010/12/04","","","10.1016/j.biopsych.2010.10.006"
"21453464","The influence of psychiatric screening in healthy populations selection: a new study and meta-analysis of functional 5-HTTLPR and rs25531 polymorphisms and anxiety-related personality traits","Minelli A, Bonvicini C, Scassellati C, Sartori R, Gennarelli M.","BMC Psychiatry. 2011 Mar 31;11:50. doi: 10.1186/1471-244X-11-50.","Minelli A","BMC Psychiatry","2011","2011/04/02","PMC3078846","","10.1186/1471-244X-11-50"
"21377844","Early-life stress, corpus callosum development, hippocampal volumetrics, and anxious behavior in male nonhuman primates","Jackowski A, Perera TD, Abdallah CG, Garrido G, Tang CY, Martinez J, Mathew SJ, Gorman JM, Rosenblum LA, Smith EL, Dwork AJ, Shungu DC, Kaffman A, Gelernter J, Coplan JD, Kaufman J.","Psychiatry Res. 2011 Apr 30;192(1):37-44. doi: 10.1016/j.pscychresns.2010.11.006. Epub 2011 Mar 5.","Jackowski A","Psychiatry Res","2011","2011/03/08","PMC4090111","NIHMS254578","10.1016/j.pscychresns.2010.11.006"
"21789016","Pharmacogenetics of escitalopram and mental adaptation to cancer in palliative care: report of 18 cases","Schillani G, Capozzo MA, Era D, De Vanna M, Grassi L, Conte MA, Giraldi T.","Tumori. 2011 May-Jun;97(3):358-61. doi: 10.1177/030089161109700317.","Schillani G","Tumori","2011","2011/07/27","","","10.1177/030089161109700317"
"21852989","Epigenetic changes of serotonin transporter in the patients with alcohol dependence: methylation of an serotonin transporter promoter CpG island","Park BY, Lee BC, Jung KH, Jung MH, Park BL, Chai YG, Choi IG.","Psychiatry Investig. 2011 Jun;8(2):130-3. doi: 10.4306/pi.2011.8.2.130. Epub 2010 Oct 25.","Park BY","Psychiatry Investig","2011","2011/08/20","PMC3149107","","10.4306/pi.2011.8.2.130"
"21549766","Serotonin transporter genotype x construction stress interaction in rats","Schipper P, Nonkes LJ, Karel P, Kiliaan AJ, Homberg JR.","Behav Brain Res. 2011 Sep 30;223(1):169-75. doi: 10.1016/j.bbr.2011.04.037. Epub 2011 Apr 27.","Schipper P","Behav Brain Res","2011","2011/05/10","","","10.1016/j.bbr.2011.04.037"
"21407146","Association analysis between the 5-HTTLPR polymorphism in the SLC6A4 gene and generalized anxiety disorder","Narasimhan S, Hodge R, Doyle GA, Kraemer DJ, Prabhakaran R, Rickels K, Richardson T, Bloch PJ, Lohoff FW.","Psychiatr Genet. 2011 Oct;21(5):267-8. doi: 10.1097/YPG.0b013e3283457b51.","Narasimhan S","Psychiatr Genet","2011","2011/03/17","","","10.1097/YPG.0b013e3283457b51"
"22014438","Serotonin receptor 3A polymorphism c.-42C > T is associated with severe dyspepsia","Mujakovic S, ter Linde JJ, de Wit NJ, van Marrewijk CJ, Fransen GA, Onland-Moret NC, Laheij RJ, Muris JW, Grobbee DE, Samsom M, Jansen JB, Knottnerus A, Numans ME.","BMC Med Genet. 2011 Oct 20;12:140. doi: 10.1186/1471-2350-12-140.","Mujakovic S","BMC Med Genet","2011","2011/10/22","PMC3213216","","10.1186/1471-2350-12-140"
"21840502","The serotonin transporter gene alters sensitivity to attention bias modification: evidence for a plasticity gene","Fox E, Zougkou K, Ridgewell A, Garner K.","Biol Psychiatry. 2011 Dec 1;70(11):1049-54. doi: 10.1016/j.biopsych.2011.07.004. Epub 2011 Aug 16.","Fox E","Biol Psychiatry","2011","2011/08/16","PMC3210325","","10.1016/j.biopsych.2011.07.004"
"21864630","The relationship between serotonin transporter gene promoter polymorphism and serum lipid levels at young age in a longitudinal population-representative study","Tomson K, Merenäkk L, Loit HM, Mäestu J, Harro J.","Prog Neuropsychopharmacol Biol Psychiatry. 2011 Dec 1;35(8):1857-62. doi: 10.1016/j.pnpbp.2011.08.004. Epub 2011 Aug 12.","Tomson K","Prog Neuropsychopharmacol Biol Psychiatry","2011","2011/08/26","","","10.1016/j.pnpbp.2011.08.004"
"21681867","Serotonin transporter gene and childhood trauma--a G × E effect on anxiety sensitivity","Klauke B, Deckert J, Reif A, Pauli P, Zwanzger P, Baumann C, Arolt V, Glöckner-Rist A, Domschke K.","Depress Anxiety. 2011 Dec 21;28(12):1048-57. doi: 10.1002/da.20840. Epub 2011 Jun 16.","Klauke B","Depress Anxiety","2011","2011/06/18","","","10.1002/da.20840"
"21898716","Cerebral responses to emotional expressions and the development of social anxiety disorder: a preliminary longitudinal study","Battaglia M, Zanoni A, Taddei M, Giorda R, Bertoletti E, Lampis V, Scaini S, Cappa S, Tettamanti M.","Depress Anxiety. 2012 Jan;29(1):54-61. doi: 10.1002/da.20896. Epub 2011 Sep 2.","Battaglia M","Depress Anxiety","2012","2011/09/08","","","10.1002/da.20896"
"22018958","The impact of adverse life events and the serotonin transporter gene promoter polymorphism on the development of eating disorder symptoms","Akkermann K, Kaasik K, Kiive E, Nordquist N, Oreland L, Harro J.","J Psychiatr Res. 2012 Jan;46(1):38-43. doi: 10.1016/j.jpsychires.2011.09.013. Epub 2011 Oct 22.","Akkermann K","J Psychiatr Res","2012","2011/10/25","","","10.1016/j.jpsychires.2011.09.013"
"22222552","Serotonin transporter gene promoter polymorphism and alexithymia","Kano M, Mizuno T, Kawano Y, Aoki M, Kanazawa M, Fukudo S.","Neuropsychobiology. 2012;65(2):76-82. doi: 10.1159/000329554. Epub 2012 Jan 5.","Kano M","Neuropsychobiology","2012","2012/01/07","","","10.1159/000329554"
"22261701","Behavioural genetics of the serotonin transporter","Haddley K, Bubb VJ, Breen G, Parades-Esquivel UM, Quinn JP.","Curr Top Behav Neurosci. 2012;12:503-35. doi: 10.1007/7854_2011_186.","Haddley K","Curr Top Behav Neurosci","2012","2012/01/21","","","10.1007/7854_2011_186"
"22957066","Functional gene polymorphisms in the serotonin system and traumatic life events modulate the neural basis of fear acquisition and extinction","Hermann A, Küpper Y, Schmitz A, Walter B, Vaitl D, Hennig J, Stark R, Tabbert K.","PLoS One. 2012;7(9):e44352. doi: 10.1371/journal.pone.0044352. Epub 2012 Sep 5.","Hermann A","PLoS One","2012","2012/09/08","PMC3434167","","10.1371/journal.pone.0044352"
"23096047","[The role of the 5-HTTLPR polymorphism of the serotonin transporter gene in the development of depression in patients with coronary heart disease]","Golimbet VE, Volel' BA, Dolzhikov AV, Isaeva MI.","Zh Nevrol Psikhiatr Im S S Korsakova. 2012;112(8):63-9.","Golimbet VE","Zh Nevrol Psikhiatr Im S S Korsakova","2012","2012/10/26","","",""
"23112822","Clinical pharmacology of 3,4-methylenedioxymethamphetamine (MDMA, ""ecstasy""): the influence of gender and genetics (CYP2D6, COMT, 5-HTT)","Pardo-Lozano R, Farré M, Yubero-Lahoz S, O'Mathúna B, Torrens M, Mustata C, Pérez-Mañá C, Langohr K, Cuyàs E, Carbó Ml, de la Torre R.","PLoS One. 2012;7(10):e47599. doi: 10.1371/journal.pone.0047599. Epub 2012 Oct 24.","Pardo-Lozano R","PLoS One","2012","2012/11/01","PMC3480420","","10.1371/journal.pone.0047599"
"23209555","5-HTTLPR and early childhood adversities moderate cognitive and emotional processing in adolescence","Owens M, Goodyer IM, Wilkinson P, Bhardwaj A, Abbott R, Croudace T, Dunn V, Jones PB, Walsh ND, Ban M, Sahakian BJ.","PLoS One. 2012;7(11):e48482. doi: 10.1371/journal.pone.0048482. Epub 2012 Nov 28.","Owens M","PLoS One","2012","2012/12/05","PMC3509124","","10.1371/journal.pone.0048482"
"23226060","Association of the 5-HTT gene-linked promoter region (5-HTTLPR) polymorphism with psychiatric disorders: review of psychopathology and pharmacotherapy","Kenna GA, Roder-Hanna N, Leggio L, Zywiak WH, Clifford J, Edwards S, Kenna JA, Shoaff J, Swift RM.","Pharmgenomics Pers Med. 2012;5:19-35. doi: 10.2147/PGPM.S23462. Epub 2012 Jan 13.","Kenna GA","Pharmgenomics Pers Med","2012","2012/12/11","PMC3513226","","10.2147/PGPM.S23462"
"21200389","Identification and functional characterization of three novel alleles for the serotonin transporter-linked polymorphic region","Ehli EA, Hu Y, Lengyel-Nelson T, Hudziak JJ, Davies GE.","Mol Psychiatry. 2012 Feb;17(2):185-92. doi: 10.1038/mp.2010.130. Epub 2011 Jan 4.","Ehli EA","Mol Psychiatry","2012","2011/01/05","","","10.1038/mp.2010.130"
"22032950","The impact of serotonin transporter (5-HTTLPR) genotype on the development of resting-state functional connectivity in children and adolescents: a preliminary report","Wiggins JL, Bedoyan JK, Peltier SJ, Ashinoff S, Carrasco M, Weng SJ, Welsh RC, Martin DM, Monk CS.","Neuroimage. 2012 Feb 1;59(3):2760-70. doi: 10.1016/j.neuroimage.2011.10.030. Epub 2011 Oct 18.","Wiggins JL","Neuroimage","2012","2011/10/29","PMC3254835","NIHMS332546","10.1016/j.neuroimage.2011.10.030"
"22044630","Negative affectivity moderated by BDNF and stress response","Perea CS, Paternina AC, Gomez Y, Lattig MC.","J Affect Disord. 2012 Feb;136(3):767-74. doi: 10.1016/j.jad.2011.09.043. Epub 2011 Nov 1.","Perea CS","J Affect Disord","2012","2011/11/03","","","10.1016/j.jad.2011.09.043"
"22061270","Genetic variation in serotonin transporter function affects human fear expression indexed by fear-potentiated startle","Klumpers F, Heitland I, Oosting RS, Kenemans JL, Baas JM.","Biol Psychol. 2012 Feb;89(2):277-82. doi: 10.1016/j.biopsycho.2011.10.018. Epub 2011 Nov 7.","Klumpers F","Biol Psychol","2012","2011/11/09","","","10.1016/j.biopsycho.2011.10.018"
"22293001","The serotonin transporter gene linked polymorphic region is associated with the behavioral response to repeated stress exposure in infant rhesus macaques","Spinelli S, Schwandt ML, Lindell SG, Heilig M, Suomi SJ, Higley JD, Goldman D, Barr CS.","Dev Psychopathol. 2012 Feb;24(1):157-65. doi: 10.1017/S0954579411000745.","Spinelli S","Dev Psychopathol","2012","2012/02/02","PMC3506168","NIHMS406917","10.1017/S0954579411000745"
"22832813","Human fear reconsolidation and allelic differences in serotonergic and dopaminergic genes","Agren T, Furmark T, Eriksson E, Fredrikson M.","Transl Psychiatry. 2012 Feb 7;2(2):e76. doi: 10.1038/tp.2012.5.","Agren T","Transl Psychiatry","2012","2012/07/27","PMC3309551","","10.1038/tp.2012.5"
"22832814","Differential serotonin transport is linked to the rh5-HTTLPR in peripheral blood cells","Singh YS, Altieri SC, Gilman TL, Michael HM, Tomlinson ID, Rosenthal SJ, Swain GM, Murphey-Corb MA, Ferrell RE, Andrews AM.","Transl Psychiatry. 2012 Feb 7;2(2):e77. doi: 10.1038/tp.2012.2.","Singh YS","Transl Psychiatry","2012","2012/07/27","PMC3309549","","10.1038/tp.2012.2"
"22138391","Variations in the promoter region of the serotonin transporter gene and biased attention for emotional information: a meta-analysis","Pergamin-Hight L, Bakermans-Kranenburg MJ, van Ijzendoorn MH, Bar-Haim Y.","Biol Psychiatry. 2012 Feb 15;71(4):373-9. doi: 10.1016/j.biopsych.2011.10.030. Epub 2011 Dec 3.","Pergamin-Hight L","Biol Psychiatry","2012","2011/12/06","","","10.1016/j.biopsych.2011.10.030"
"21902679","The role of genetic variability in the SLC6A4, BDNF and GABRA6 genes in anxiety-related traits","Arias B, Aguilera M, Moya J, Sáiz PA, Villa H, Ibáñez MI, García-Portillo MP, Bobes J, Ortet G, Fañanás L.","Acta Psychiatr Scand. 2012 Mar;125(3):194-202. doi: 10.1111/j.1600-0447.2011.01764.x. Epub 2011 Sep 8.","Arias B","Acta Psychiatr Scand","2012","2011/09/10","","","10.1111/j.1600-0447.2011.01764.x"
"22148994","Genetic moderation of sensitivity to positive and negative affect in marriage","Schoebi D, Way BM, Karney BR, Bradbury TN.","Emotion. 2012 Apr;12(2):208-12. doi: 10.1037/a0026067. Epub 2011 Dec 12.","Schoebi D","Emotion","2012","2011/12/14","PMC3488850","NIHMS409230","10.1037/a0026067"
"22362395","Neural mechanisms underlying 5-HTTLPR-related sensitivity to acute stress","Drabant EM, Ramel W, Edge MD, Hyde LW, Kuo JR, Goldin PR, Hariri AR, Gross JJ.","Am J Psychiatry. 2012 Apr;169(4):397-405. doi: 10.1176/appi.ajp.2011.10111699.","Drabant EM","Am J Psychiatry","2012","2012/02/25","PMC3761065","NIHMS507961","10.1176/appi.ajp.2011.10111699"
"22222329","Serotonin gene polymorphisms and psychiatry comorbidities in temporal lobe epilepsy","Schenkel LC, Bragatti JA, Becker JA, Torres CM, Martin KC, de Souza AC, Manfro GG, Leistner-Segal S, Bianchin MM.","Epilepsy Res. 2012 May;99(3):260-6. doi: 10.1016/j.eplepsyres.2011.12.005. Epub 2012 Jan 4.","Schenkel LC","Epilepsy Res","2012","2012/01/07","","","10.1016/j.eplepsyres.2011.12.005"
"22387174","Catechol-O-methyltransferase gene variation: impact on amygdala response to aversive stimuli","Domschke K, Baune BT, Havlik L, Stuhrmann A, Suslow T, Kugel H, Zwanzger P, Grotegerd D, Sehlmeyer C, Arolt V, Dannlowski U.","Neuroimage. 2012 May 1;60(4):2222-9. doi: 10.1016/j.neuroimage.2012.02.039. Epub 2012 Feb 23.","Domschke K","Neuroimage","2012","2012/03/06","","","10.1016/j.neuroimage.2012.02.039"
"22590463","Influence of threat and serotonin transporter genotype on interference effects","Jasinska AJ, Ho SS, Taylor SF, Burmeister M, Villafuerte S, Polk TA.","Front Psychol. 2012 May 10;3:139. doi: 10.3389/fpsyg.2012.00139. eCollection 2012.","Jasinska AJ","Front Psychol","2012","2012/05/17","PMC3349301","","10.3389/fpsyg.2012.00139"
"22124413","Polymorphisms in the serotonin transporter gene of patients with atopic dermatitis-association with personality traits related to high level of anxiety","de Mel S, Nordlind K, Holst M, Frohm-Nilsson M, Lonne-Rahm SB.","Immunopharmacol Immunotoxicol. 2012 Jun;34(3):534-8. doi: 10.3109/08923973.2011.632636. Epub 2011 Nov 29.","de Mel S","Immunopharmacol Immunotoxicol","2012","2011/11/30","","","10.3109/08923973.2011.632636"
"22309725","Attentional bias to negative information and 5-HTTLPR genotype interactively predict students' emotional reactivity to first university semester","Osinsky R, Lösch A, Hennig J, Alexander N, Macleod C.","Emotion. 2012 Jun;12(3):460-9. doi: 10.1037/a0026674. Epub 2012 Feb 6.","Osinsky R","Emotion","2012","2012/02/08","","","10.1037/a0026674"
"22209359","Physiological and affective reactivity to a 35% CO₂ inhalation challenge in individuals differing in the 5-HTTLPR genotype and trait neuroticism","Verschoor E, Markus CR.","Eur Neuropsychopharmacol. 2012 Aug;22(8):546-54. doi: 10.1016/j.euroneuro.2011.12.003. Epub 2011 Dec 29.","Verschoor E","Eur Neuropsychopharmacol","2012","2012/01/03","","","10.1016/j.euroneuro.2011.12.003"
"22320999","Clinical and genetic outcome determinants of Internet- and group-based cognitive behavior therapy for social anxiety disorder","Hedman E, Andersson E, Ljótsson B, Andersson G, Andersson E, Schalling M, Lindefors N, Rück C.","Acta Psychiatr Scand. 2012 Aug;126(2):126-36. doi: 10.1111/j.1600-0447.2012.01834.x. Epub 2012 Feb 9.","Hedman E","Acta Psychiatr Scand","2012","2012/02/11","","","10.1111/j.1600-0447.2012.01834.x"
"22584237","5-HTTLPR status predictive of neocortical 5-HT4 binding assessed with [(11)C]SB207145 PET in humans","Fisher PM, Holst KK, Mc Mahon B, Haahr ME, Madsen K, Gillings N, Baaré WF, Jensen PS, Knudsen GM.","Neuroimage. 2012 Aug 1;62(1):130-6. doi: 10.1016/j.neuroimage.2012.05.013. Epub 2012 May 11.","Fisher PM","Neuroimage","2012","2012/05/16","","","10.1016/j.neuroimage.2012.05.013"
"21854681","Epistasis between 5-HTTLPR and ADRA2B polymorphisms influences attentional bias for emotional information in healthy volunteers","Naudts KH, Azevedo RT, David AS, van Heeringen K, Gibbs AA.","Int J Neuropsychopharmacol. 2012 Sep;15(8):1027-36. doi: 10.1017/S1461145711001295. Epub 2011 Aug 19.","Naudts KH","Int J Neuropsychopharmacol","2012","2011/08/23","","","10.1017/S1461145711001295"
"22390669","Interaction between serotonin transporter polymorphism (5-HTTLPR) and stressful life events in adolescents' trajectories of anxious/depressed symptoms","Petersen IT, Bates JE, Goodnight JA, Dodge KA, Lansford JE, Pettit GS, Latendresse SJ, Dick DM.","Dev Psychol. 2012 Sep;48(5):1463-75. doi: 10.1037/a0027471. Epub 2012 Mar 5.","Petersen IT","Dev Psychol","2012","2012/03/07","PMC3404160","NIHMS369127","10.1037/a0027471"
"22693124","Serotonin transporter 5-HTTLPR genotype moderates the effects of childhood adversity on posttraumatic stress disorder risk: a replication study","Xie P, Kranzler HR, Farrer L, Gelernter J.","Am J Med Genet B Neuropsychiatr Genet. 2012 Sep;159B(6):644-52. doi: 10.1002/ajmg.b.32068. Epub 2012 Jun 12.","Xie P","Am J Med Genet B Neuropsychiatr Genet","2012","2012/06/14","PMC3428016","NIHMS390825","10.1002/ajmg.b.32068"
"22727904","Sex determines which section of the SLC6A4 gene is linked to obsessive-compulsive symptoms in normal Chinese college students","Lei X, Chen C, He Q, Chen C, Moyzis RK, Xue G, Chen X, Cao Z, Li J, Li H, Zhu B, Chun Hsu AS, Li S, Li J, Dong Q.","J Psychiatr Res. 2012 Sep;46(9):1153-60. doi: 10.1016/j.jpsychires.2012.05.002. Epub 2012 Jun 22.","Lei X","J Psychiatr Res","2012","2012/06/26","","","10.1016/j.jpsychires.2012.05.002"
"23062450","[Posttraumatic stress disorder (PTSD) as a consequence of the interaction between an individual genetic susceptibility, a traumatogenic event and a social context]","Auxéméry Y.","Encephale. 2012 Oct;38(5):373-80. doi: 10.1016/j.encep.2011.12.003. Epub 2012 Jan 24.","Auxéméry Y","Encephale","2012","2012/10/16","","","10.1016/j.encep.2011.12.003"
"22833283","Monomorphic region of the serotonin transporter promoter gene in New World monkeys","Pascale E, Lucarelli M, Passarelli F, Butler RH, Tamellini A, Addessi E, Visalberghi E, Manciocco A, Vitale A, Laviola G.","Am J Primatol. 2012 Nov;74(11):1028-34. doi: 10.1002/ajp.22056. Epub 2012 Jul 25.","Pascale E","Am J Primatol","2012","2012/07/27","","","10.1002/ajp.22056"
"23101739","The Generation R Study: a review of design, findings to date, and a study of the 5-HTTLPR by environmental interaction from fetal life onward","Tiemeier H, Velders FP, Szekely E, Roza SJ, Dieleman G, Jaddoe VW, Uitterlinden AG, White TJ, Bakermans-Kranenburg MJ, Hofman A, Van Ijzendoorn MH, Hudziak JJ, Verhulst FC.","J Am Acad Child Adolesc Psychiatry. 2012 Nov;51(11):1119-1135.e7. doi: 10.1016/j.jaac.2012.08.021. Epub 2012 Sep 30.","Tiemeier H","J Am Acad Child Adolesc Psychiatry","2012","2012/10/30","","","10.1016/j.jaac.2012.08.021"
"23034517","5-HTTLPR-environment interplay and its effects on neural reactivity in adolescents","Walsh ND, Dalgleish T, Dunn VJ, Abbott R, St Clair MC, Owens M, Fairchild G, Kerslake WS, Hiscox LV, Passamonti L, Ewbank M, Ban M, Calder AJ, Goodyer IM.","Neuroimage. 2012 Nov 15;63(3):1670-80. doi: 10.1016/j.neuroimage.2012.07.067. Epub 2012 Aug 21.","Walsh ND","Neuroimage","2012","2012/10/05","PMC3480648","","10.1016/j.neuroimage.2012.07.067"
"23269207","A new clinical evidence-based gene-environment interaction model of depression","Bagdy G, Juhasz G, Gonda X.","Neuropsychopharmacol Hung. 2012 Dec;14(4):213-20.","Bagdy G","Neuropsychopharmacol Hung","2012","2012/12/28","","",""
"23411667","5-HTTLPR polymorphism and anxious preoccupation in early breast cancer patients","Schillani G, Era D, Cristante T, Mustacchi G, Richiardi M, Grassi L, Giraldi T.","Radiol Oncol. 2012 Dec;46(4):321-7. doi: 10.2478/v10019-012-0024-0. Epub 2012 Nov 9.","Schillani G","Radiol Oncol","2012","2013/02/16","PMC3572887","","10.2478/v10019-012-0024-0"
"22921508","Association between serotonin transporter promoter polymorphisms and psychological distress in a diabetic population","Wilhelm K, Gillis I, Reddy J, Mitchell PB, Campbell L, Dobson-Stone C, Pierce KD, Schofield PR.","Psychiatry Res. 2012 Dec 30;200(2-3):343-8. doi: 10.1016/j.psychres.2012.07.008. Epub 2012 Aug 22.","Wilhelm K","Psychiatry Res","2012","2012/08/28","","","10.1016/j.psychres.2012.07.008"
"23341873","Influence of serotonin transporter gene polymorphism (5-HTTLPR polymorphism) on the relation between brain 5-HT transporter binding and heart rate corrected cardiac repolarization interval","Kauppila E, Vanninen E, Kaurijoki S, Karhunen L, Pietiläinen KH, Rissanen A, Tiihonen J, Pesonen U, Kaprio J.","PLoS One. 2013;8(1):e50303. doi: 10.1371/journal.pone.0050303. Epub 2013 Jan 14.","Kauppila E","PLoS One","2013","2013/01/24","PMC3544835","","10.1371/journal.pone.0050303"
"23635830","Serotonergic genes (5-HTT and HTR1A) and separation life events: gene-by-environment interaction for panic disorder","Choe AY, Kim B, Lee KS, Lee JE, Lee JY, Choi TK, Lee SH.","Neuropsychobiology. 2013;67(4):192-200. doi: 10.1159/000347084. Epub 2013 Apr 27.","Choe AY","Neuropsychobiology","2013","2013/05/03","","","10.1159/000347084"
